Date (GMT),Open,High,Low,Last,Volume,Volume,BBandUp,BBandMid,BBandLow
7/17/2021 21:00,31785.07,31809.2,31723.08,31723.08,273.0823,273.0823,32008.91413,31681.77341,31354.63268
7/17/2021 21:30,31723.09,31827.05,31673.15,31774.71,548.3798,548.3798,31976.36366,31690.62451,31404.88536
7/17/2021 22:00,31774.72,31822.07,31706.44,31719.24,488.9815,488.9815,31946.48212,31693.34979,31440.21746
7/17/2021 22:30,31720,31721.51,31607.41,31619.65,539.1342,539.1342,31922.13068,31686.33077,31450.53085
7/17/2021 23:00,31621.37,31660.07,31605.44,31634.94,403.9186,403.9186,31905.23188,31681.43641,31457.64094
7/17/2021 23:30,31634.94,31634.95,31500,31530.17,655.6453,655.6453,31857.83819,31667.03008,31476.22198
7/18/2021 0:00,31530.17,31591.22,31480.66,31512.98,575.0851,575.0851,31865.80512,31652.35865,31438.91218
7/18/2021 0:30,31520.07,31651.03,31463,31613.1,835.622,835.622,31865.38213,31648.61973,31431.85733
7/18/2021 1:00,31614.99,32132.62,31612.28,31979.9,2170.0389,2170.0389,31917.42767,31680.17023,31442.91279
7/18/2021 1:30,31978.35,32200,31943.4,32187,1877.7203,1877.7203,32029.09294,31728.43973,31427.78652
7/18/2021 2:00,32187.01,32435,32127.83,32210.3,1939.3423,1939.3423,32136.15888,31774.33119,31412.50349
7/18/2021 2:30,32213.05,32285.98,32152.17,32220.36,702.7593,702.7593,32232.86005,31816.81012,31400.76019
7/18/2021 3:00,32220.35,32247.9,32150,32201.83,726.0601,726.0601,32306.51927,31853.47868,31400.4381
7/18/2021 3:30,32201.82,32221.33,32093.33,32097,636.7287,636.7287,32335.92864,31876.67119,31417.41374
7/18/2021 4:00,32096.99,32164.11,32059.54,32157.31,634.6036,634.6036,32381.86603,31903.39869,31424.93136
7/18/2021 4:30,32157.31,32190.45,32061.07,32120.18,472.7593,472.7593,32415.64007,31924.04453,31432.44899
7/18/2021 5:00,32117.12,32125.93,32041.06,32080.18,421.6583,421.6583,32432.9121,31938.91458,31444.91705
7/18/2021 5:30,32080.19,32146.53,32044.72,32095.52,460.5173,460.5173,32456.65479,31953.82938,31451.00397
7/18/2021 6:00,32088.53,32106.75,32052.45,32059.27,358.8744,358.8744,32469.46086,31963.87134,31458.28183
7/18/2021 6:30,32059.27,32072.22,31860.7,32008.6,725.1251,725.1251,32469.33931,31968.13121,31466.92312
7/18/2021 7:00,32008.6,32008.6,31850.01,31886.19,575.193,575.193,32448.94155,31960.32729,31471.71303
7/18/2021 7:30,31886.19,31920,31828.44,31896.84,439.2666,439.2666,32435.83686,31954.28088,31472.7249
7/18/2021 8:00,31898.97,31922.89,31680.01,31712.1,783.6731,783.6731,32413.1772,31931.21604,31449.25487
7/18/2021 8:30,31712.1,31800,31653,31728.56,926.7288,926.7288,32386.20833,31911.91546,31437.62259
7/18/2021 9:00,31728.56,31780.13,31680.12,31759.01,434.6049,434.6049,32366.28829,31897.35304,31428.41778
7/18/2021 9:30,31759.02,31762.11,31671.81,31757.51,500.1437,500.1437,32336.4474,31884.03465,31431.62191
7/18/2021 10:00,31756.89,31868.53,31715.2,31733.05,709.6409,709.6409,32308.98821,31869.65516,31430.32211
7/18/2021 10:30,31733.05,31746.85,31565.58,31726.91,1089.7517,1089.7517,32299.63749,31856.06038,31412.48327
7/18/2021 11:00,31726.9,31726.9,31633.94,31708.6,604.4721,604.4721,32301.72393,31842.01654,31382.30914
7/18/2021 11:30,31708.6,31747.53,31668.81,31729.49,322.6272,322.6272,32277.73145,31831.29972,31384.868
7/18/2021 12:00,31729.5,31801.8,31700.91,31801.8,587.9737,587.9737,32244.25764,31828.49023,31412.72282
7/18/2021 12:30,31801.8,31849.54,31683.96,31712.09,648.5114,648.5114,32206.72371,31817.40449,31428.08527
7/18/2021 13:00,31712.09,31790.99,31695.1,31745.05,396.0051,396.0051,32166.13555,31810.51359,31454.89163
7/18/2021 13:30,31745.06,31765.24,31666.15,31686.62,456.7503,456.7503,32142.0817,31798.7142,31455.34669
7/18/2021 14:00,31686.62,31723.55,31620,31700.16,512.8032,512.8032,32100.78667,31789.32808,31477.8695
7/18/2021 14:30,31700.16,31750,31666.01,31682.47,362.8742,362.8742,32061.17182,31779.15112,31497.13043
7/18/2021 15:00,31683.18,31699.99,31108.97,31320.15,3389.0985,3389.0985,32065.38525,31735.43673,31405.48822
7/18/2021 15:30,31324.65,31444.19,31227.96,31412.14,1129.0646,1129.0646,32033.80173,31704.64657,31375.49141
7/18/2021 16:00,31410.27,31457.74,31306.78,31365.6,643.9838,643.9838,32004.16131,31672.35642,31340.55153
7/18/2021 16:30,31365.61,31457.81,31290,31447.84,584.052,584.052,31967.12148,31650.9739,31334.82632
7/18/2021 17:00,31447.85,31568,31393.73,31463.57,576.7862,576.7862,31945.66798,31633.12591,31320.58384
7/18/2021 17:30,31463.57,31514.52,31414.84,31510.01,340.4804,340.4804,31917.2782,31621.40059,31325.52297
7/18/2021 18:00,31510.01,31763.11,31467.98,31601.12,1149.4515,1149.4515,31912.93455,31619.4691,31326.00365
7/18/2021 18:30,31601.11,31670.84,31563.9,31663.99,609.9206,609.9206,31913.49606,31623.70919,31333.92232
7/18/2021 19:00,31664,31669.71,31584.15,31602.5,416.3393,416.3393,31905.12853,31621.68926,31338.25
7/18/2021 19:30,31604.51,31726.66,31604.5,31695.46,295.8267,295.8267,31908.51138,31628.71505,31348.91871
7/18/2021 20:00,31695.46,31695.5,31621.68,31642.43,246.8234,246.8234,31906.31715,31630.02123,31353.72531
7/18/2021 20:30,31641.3,31741.8,31606.06,31647.45,367.492,367.492,31905.25084,31631.68112,31358.1114
7/18/2021 21:00,31647.44,31722.42,31625.01,31630.29,322.7885,322.7885,31902.89188,31631.54863,31360.20538
7/18/2021 21:30,31630.29,31699.98,31544.8,31674.84,678.781,678.781,31906.19495,31635.67162,31365.14828
7/18/2021 22:00,31674.84,31866.66,31631.13,31816.64,647.8069,647.8069,31936.06549,31652.9067,31369.74791
7/18/2021 22:30,31816.64,31943,31420,31595.02,1597.3805,1597.3805,31926.18317,31647.39368,31368.6042
7/18/2021 23:00,31595.02,31626.32,31492.69,31557.91,470.8543,470.8543,31909.99794,31638.87143,31367.74491
7/18/2021 23:30,31557.91,31628.9,31508.92,31597.07,449.7499,449.7499,31902.53552,31634.89034,31367.24515
7/19/2021 0:00,31597.08,31871.68,31581.04,31774.46,693.9423,693.9423,31932.23335,31648.18269,31364.13203
7/19/2021 0:30,31778.57,31861.79,31657.8,31727.69,910.7022,910.7022,31948.38227,31655.75481,31363.12735
7/19/2021 1:00,31727.69,31748.72,31541.27,31595.05,637.0315,637.0315,31897.85531,31649.9734,31402.09149
7/19/2021 1:30,31596.15,31600.69,31431.87,31530.85,755.5383,755.5383,31861.30335,31638.62832,31415.95328
7/19/2021 2:00,31530.85,31643.96,31469.41,31601.77,466.5371,466.5371,31820.69652,31635.118,31449.53948
7/19/2021 2:30,31601.77,31687.1,31567.76,31636.41,355.797,355.797,31800.867,31635.24105,31469.61509
7/19/2021 3:00,31633.09,31633.09,31471.11,31515.74,483.1136,483.1136,31780.4193,31623.86,31467.30069
7/19/2021 3:30,31515.74,31610,31451,31535.58,338.4628,338.4628,31771.3851,31615.45238,31459.51965
7/19/2021 4:00,31534.68,31614.86,31489.83,31545.97,346.3967,346.3967,31770.54677,31608.83501,31447.12325
7/19/2021 4:30,31544.45,31736.4,31523.28,31673.75,545.9649,545.9649,31774.70105,31615.01739,31455.33372
7/19/2021 5:00,31673.75,31782.86,31645.76,31742.01,605.3661,605.3661,31791.94087,31627.11192,31462.28298
7/19/2021 5:30,31742,31790.89,31643.49,31666.86,647.345,647.345,31793.24557,31630.89745,31468.54934
7/19/2021 6:00,31669.57,31899,31663.8,31790.27,801.0793,801.0793,31821.82766,31646.07579,31470.32392
7/19/2021 6:30,31788,31860,31682.89,31744.96,863.1354,863.1354,31837.37129,31655.49333,31473.61538
7/19/2021 7:00,31743.35,31817.56,31736.54,31795.96,620.2435,620.2435,31862.6925,31668.87111,31475.04973
7/19/2021 7:30,31795.95,31854.38,31686.12,31692.15,706.356,706.356,31865.77158,31671.08815,31476.40472
7/19/2021 8:00,31692.15,31720,31583.34,31600.14,927.2337,927.2337,31847.35232,31664.33118,31481.31004
7/19/2021 8:30,31604.32,31669.73,31562.95,31626.43,492.5559,492.5559,31840.69599,31660.72155,31480.74711
7/19/2021 9:00,31626.44,31643,31480,31488.52,737.8189,737.8189,31831.67177,31644.3214,31456.97103
7/19/2021 9:30,31488.52,31549.44,31341.97,31462.73,1081.5508,1081.5508,31830.69986,31627.02698,31423.3541
7/19/2021 10:00,31462.73,31471.88,31301.1,31376.65,1054.2723,1054.2723,31827.06819,31603.18155,31379.29492
7/19/2021 10:30,31374.98,31435.92,31261.1,31306.6,1107.1132,1107.1132,31832.38531,31574.93569,31317.48608
7/19/2021 11:00,31306.6,31369.58,31177,31207.94,1315.3193,1315.3193,31854.01933,31539.98372,31225.94811
7/19/2021 11:30,31207,31466.66,31155,31332.59,1239.8038,1239.8038,31856.47224,31520.23194,31183.99164
7/19/2021 12:00,31332.59,31385,31239.46,31268.35,759.9468,759.9468,31860.28108,31496.24318,31132.20528
7/19/2021 12:30,31266.85,31375,31185.03,31234.44,1283.0886,1283.0886,31860.66647,31471.30955,31081.95262
7/19/2021 13:00,31234.44,31234.44,30666,30712.72,5110.3153,5110.3153,31945.05743,31399.06292,30853.06841
7/19/2021 13:30,30712.73,30880.86,30585.65,30730.46,3105.4684,3105.4684,31988.02922,31335.38645,30682.74369
7/19/2021 14:00,30730.45,30738.68,30560,30607.18,2120.2237,2120.2237,32027.54714,31266.03346,30504.51978
7/19/2021 14:30,30607.18,30724,30407.44,30594.52,2883.4647,2883.4647,32036.15944,31202.0798,30368.00015
7/19/2021 15:00,30594.52,30850,30575.56,30820,1630.7635,1630.7635,32003.09702,31165.69124,30328.28547
7/19/2021 15:30,30819,30980,30726.69,30777.65,2306.5755,2306.5755,31973.74114,31128.73493,30283.72873
7/19/2021 16:00,30775.32,30849.01,30646.61,30687.84,875.8337,875.8337,31921.92079,31086.74494,30251.5691
7/19/2021 16:30,30689.57,30785.71,30626.74,30681.22,740.2234,740.2234,31866.25127,31048.12352,30229.99577
7/19/2021 17:00,30681.21,30764.98,30602.5,30705.58,928.001,928.001,31788.55817,31015.50033,30242.44248
7/19/2021 17:30,30705.59,30809.94,30670.09,30781.44,694.3423,694.3423,31717.89576,30993.20887,30268.52197
7/19/2021 18:00,30781.43,30857.61,30710,30736.05,600.8649,600.8649,31654.14798,30968.71755,30283.28712
7/19/2021 18:30,30736.06,30808.14,30675.59,30718.79,526.5475,526.5475,31574.75179,30944.91492,30315.07806
7/19/2021 19:00,30718.79,30783.86,30564.36,30652.85,700.2473,700.2473,31510.52592,30917.09922,30323.67251
7/19/2021 19:30,30652.85,30715,30520.01,30693.07,639.9419,639.9419,31441.98682,30895.7631,30349.53938
7/19/2021 20:00,30694.04,30775.82,30653.55,30727.96,720.3187,720.3187,31382.54109,30879.78185,30377.02262
7/19/2021 20:30,30732.56,30780,30691.72,30697.2,526.5736,526.5736,31326.7948,30862.3931,30397.99141
7/19/2021 21:00,30697.2,30838.53,30692.68,30770.62,673.3726,673.3726,31288.5929,30853.65281,30418.71272
7/19/2021 21:30,30770.63,30886.19,30767.94,30820.56,692.1562,692.1562,31226.62558,30850.50111,30474.37665
7/19/2021 22:00,30820.56,30820.57,30712.3,30722.4,639.0383,639.0383,31154.52319,30838.30101,30522.07882
7/19/2021 22:30,30722.41,30874.99,30716.53,30870.49,502.417,502.417,31108.99365,30841.36662,30573.7396
7/19/2021 23:00,30870.5,30935.46,30825.12,30855,698.7432,698.7432,31106.27181,30842.66504,30579.05828
7/19/2021 23:30,30854.99,30900,30814.79,30885.01,441.3835,441.3835,31112.58831,30846.69789,30580.80748
7/20/2021 0:00,30885,30984.4,30792.04,30834.79,501.8655,501.8655,31087.21465,30845.56381,30603.91297
7/20/2021 0:30,30834.81,31063.07,30749.99,30904.07,1389.8723,1389.8723,31074.95633,30851.13583,30627.31533
7/20/2021 1:00,30904.07,30957.81,30800.41,30801.12,472.9963,472.9963,31063.75589,30846.37242,30628.98894
7/20/2021 1:30,30801.11,30844.05,30535,30624.23,1659.9198,1659.9198,31032.82326,30825.21599,30617.60873
7/20/2021 2:00,30624.24,30695.11,30569,30625.56,645.4905,645.4905,31001.45701,30806.20114,30610.94527
7/20/2021 2:30,30625.56,30687.66,30256,30310.23,2067.6916,2067.6916,31017.64853,30758.96579,30500.28305
7/20/2021 3:00,30310.23,30353.65,30150,30182.93,2960.0559,2960.0559,31055.63609,30704.10524,30352.5744
7/20/2021 3:30,30182.93,30254.26,29555,29654.26,7219.303,7219.303,31189.79078,30604.11998,30018.44918
7/20/2021 4:00,29654.27,29699.78,29501,29600.46,1923.7207,1923.7207,31265.19838,30508.53331,29751.86825
7/20/2021 4:30,29600.13,29679.58,29543.21,29549.83,1565.1207,1565.1207,31313.45357,30417.22824,29521.00291
7/20/2021 5:00,29549.82,29938.71,29505.95,29659,2452.0772,2452.0772,31329.7358,30345.01602,29360.29625
7/20/2021 5:30,29659,29798.35,29647.55,29718.56,1185.9176,1185.9176,31326.43434,30285.35355,29244.27275
7/20/2021 6:00,29718.56,29749.99,29611,29729.11,913.6335,913.6335,31310.549,30232.37797,29154.20694
7/20/2021 6:30,29729.11,29765.99,29620.3,29665.41,793.147,793.147,31292.53128,30178.38102,29064.23076
7/20/2021 7:00,29664.64,29733.76,29657.6,29713.74,667.8783,667.8783,31256.80957,30134.12949,29011.44942
7/20/2021 7:30,29713.74,29843.37,29713.73,29737.59,866.4185,866.4185,31206.74812,30096.36383,28985.97953
7/20/2021 8:00,29737.58,29877.26,29732.7,29821.72,841.7211,841.7211,31161.71536,30070.20727,28978.69918
7/20/2021 8:30,29821.73,29888.18,29763.32,29826.3,975.7988,975.7988,31090.71487,30046.97801,29003.24115
7/20/2021 9:00,29826.3,29837.76,29632.01,29635.17,1160.4091,1160.4091,31011.42187,30007.7582,29004.09453
7/20/2021 9:30,29635.17,29812.83,29635.17,29682.13,958.779,958.779,30914.81953,29976.74599,29038.67245
7/20/2021 10:00,29682.14,29729.64,29297,29427.4,2494.6935,2494.6935,30813.30271,29924.42732,29035.55194
7/20/2021 10:30,29427.4,29768.32,29278,29651.63,2366.9926,2366.9926,30677.34287,29898.44663,29119.55038
7/20/2021 11:00,29651.64,29698.82,29586.01,29687.42,868.9161,868.9161,30543.51821,29878.34885,29213.17949
7/20/2021 11:30,29683.13,29789.41,29560.33,29572.32,1233.8278,1233.8278,30422.47446,29849.20325,29275.93203
7/20/2021 12:00,29572.33,29737.72,29572.33,29692.79,844.343,844.343,30280.60292,29834.30675,29388.01058
7/20/2021 12:30,29692.79,29787.66,29621.77,29624.61,883.0627,883.0627,30190.46399,29814.33563,29438.20727
7/20/2021 13:00,29624.61,29788.54,29606.45,29706.53,818.3105,818.3105,30128.12102,29804.06843,29480.01584
7/20/2021 13:30,29707.05,29765.88,29518.27,29574.99,1112.415,1112.415,30079.6488,29782.25143,29484.85407
7/20/2021 14:00,29574.99,29613.81,29447.76,29525.53,1387.6901,1387.6901,30028.93504,29757.80177,29486.6685
7/20/2021 14:30,29525.52,29820,29279.13,29678.6,2565.2665,2565.2665,29996.91052,29750.25875,29503.60697
7/20/2021 15:00,29678.61,29750,29567.85,29737.56,961.1346,961.1346,29990.78774,29749.04934,29507.31095
7/20/2021 15:30,29737.55,29907,29693.99,29907,1326.9844,1326.9844,30033.29617,29764.09226,29494.88835
7/20/2021 16:00,29906.99,29988,29801.06,29891.4,1463.2965,1463.2965,30065.07129,29776.21681,29487.36233
7/20/2021 16:30,29891.4,29984.82,29720.43,29813.61,1169.192,1169.192,30068.93906,29779.77806,29490.61707
7/20/2021 17:00,29813.6,29840,29647.93,29658.95,673.8931,673.8931,30047.86253,29768.27063,29488.67873
7/20/2021 17:30,29658.96,29706.83,29605,29695,722.003,722.003,30034.9933,29761.29247,29487.59165
7/20/2021 18:00,29694.99,29700,29622.73,29658.1,502.4956,502.4956,30016.9668,29751.46462,29485.96244
7/20/2021 18:30,29660.17,29812.79,29632.75,29749.99,676.3927,676.3927,30014.55396,29751.32418,29488.0944
7/20/2021 19:00,29750,29838.2,29743.22,29779.81,510.1003,510.1003,30015.20004,29754.03712,29492.87419
7/20/2021 19:30,29777.84,29878.96,29723.7,29868.99,959.6814,959.6814,30039.67592,29764.98501,29490.2941
7/20/2021 20:00,29868.99,29887.11,29749.95,29780.89,694.962,694.962,29997.48612,29766.49977,29535.51342
7/20/2021 20:30,29780.86,29994.41,29780.86,29929.54,1416.3009,1416.3009,30030.91053,29782.02741,29533.1443
7/20/2021 21:00,29929.53,29940.8,29840,29851.57,490.7465,490.7465,30041.2233,29788.65051,29536.07773
7/20/2021 21:30,29851.57,29874.76,29625.02,29644.08,767.805,767.805,30006.92736,29774.88189,29542.83643
7/20/2021 22:00,29644.08,29763.56,29590,29685.98,593.4634,593.4634,3.00E+04,29766.41505,29538.65245
7/20/2021 22:30,29685.97,29761.98,29626.1,29661.3,509.482,509.482,29976.28345,29756.40409,29536.52473
7/20/2021 23:00,29661.29,29679.71,29500,29570.72,842.2214,842.2214,29968.30771,29738.71989,29509.13208
7/20/2021 23:30,29573.63,29718.26,29559.56,29678.21,673.419,673.419,29952.49464,29732.95704,29513.41945
7/21/2021 0:00,29678.21,29890,29678.21,29790.34,742.7856,742.7856,29937.30723,29738.42209,29539.53695
7/21/2021 0:30,29790.34,29875.67,29663.42,29703.62,803.4442,803.4442,29933.87344,29735.1076,29536.34176
7/21/2021 1:00,29703.63,29703.63,29555,29594.63,1267.3889,1267.3889,29934.57071,29721.72878,29508.88686
7/21/2021 1:30,29594.67,29720.75,29482.61,29658,814.6586,814.6586,29915.5468,29715.65938,29515.77195
7/21/2021 2:00,29658.01,29784.98,29658,29747.56,433.7273,433.7273,29902.45299,29718.69753,29534.94207
7/21/2021 2:30,29747.56,29823.38,29707.29,29745.01,646.0776,646.0776,29900.2271,29721.20348,29542.17986
7/21/2021 3:00,29745.01,29890.06,29745,29814.71,754.4634,754.4634,29910.89854,29730.10886,29549.31919
7/21/2021 3:30,29814.71,29897.7,29777,29836.58,559.0052,559.0052,29926.04136,29740.24897,29554.45658
7/21/2021 4:00,29836.58,29910,29816.21,29845.1,580.4351,580.4351,29937.96033,29750.23478,29562.50924
7/21/2021 4:30,29845.11,30617.8,29830.51,30617.8,4188.3574,4188.3574,30264.89112,29832.86004,29400.82897
7/21/2021 5:00,30617.93,30840,30565.05,30682.06,2347.7145,2347.7145,30509.45339,29913.73623,29318.01907
7/21/2021 5:30,30682.06,30714.12,30500,30695.11,1523.5998,1523.5998,30709.8335,29988.15278,29266.47206
7/21/2021 6:00,30695.12,30900,30644.12,30687.06,1605.7262,1605.7262,30868.90308,30054.71537,29240.52766
7/21/2021 6:30,30687.07,30800,30642.85,30794.94,1255.2326,1255.2326,31041.5689,30125.21295,29208.85701
7/21/2021 7:00,30794.94,30900,30714.61,30876.97,1284.0045,1284.0045,31207.02531,30196.80886,29186.59241
7/21/2021 7:30,30876.98,30942.42,30771.57,30852.04,989.7316,989.7316,31317.86445,30259.21183,29200.55921
7/21/2021 8:00,30852.04,30873.06,30753.94,30817.84,1045.6652,1045.6652,31399.73956,30312.41451,29225.08946
7/21/2021 8:30,30817.84,30857.06,30716.37,30785.08,998.6411,998.6411,31450.35196,30357.43027,29264.50858
7/21/2021 9:00,30785.07,30911.59,30763.25,30830.31,1032.033,1032.033,31480.09487,30402.46644,29324.83801
7/21/2021 9:30,30830.31,30973,30758,30802.85,1074.2345,1074.2345,31500.22071,30440.59821,29380.9757
7/21/2021 10:00,30802.84,31395.16,30799.37,31314.21,2805.405,2805.405,31644.29892,30523.79933,29403.29973
7/21/2021 10:30,31310.47,31617.96,31253.17,31423.83,3722.6775,3722.6775,31770.77872,30609.51654,29448.25435
7/21/2021 11:00,31423.83,31449.98,31354.99,31385.16,968.8003,968.8003,31829.50452,30683.38734,29537.27016
7/21/2021 11:30,31385.15,31524.98,31311.18,31435.88,1573.8058,1573.8058,31875.99913,30755.05331,29634.10749
7/21/2021 12:00,31435.87,31655,31435.87,31536.11,1638.7611,1638.7611,31928.18783,30829.43966,29730.69149
7/21/2021 12:30,31536.11,31720,31467.94,31576.16,1988.36,1988.36,31950.88953,30900.55588,29850.22224
7/21/2021 13:00,31575.05,31586.87,31419.6,31441.89,1410.5146,1410.5146,31917.49805,30952.11151,29986.72497
7/21/2021 13:30,31441.89,31552.49,31440.76,31503.34,824.991,824.991,31862.9758,31004.60946,30146.24313
7/21/2021 14:00,31503.39,31571.09,31442.24,31500,1175.6843,1175.6843,31757.63059,31051.78952,30345.94844
7/21/2021 14:30,31499.99,31792.4,31499.99,31639.99,2072.7472,2072.7472,31820.31831,31107.80861,30395.29891
7/21/2021 15:00,31639.99,31875.77,31587.64,31821.72,2093.5265,2093.5265,31916.94715,31175.80017,30434.65319
7/21/2021 15:30,31821.72,31900,31780.81,31872.72,1482.6218,1482.6218,32004.50781,31242.17349,30479.83917
7/21/2021 16:00,31872.71,31969.99,31761.47,31934.41,2058.939,2058.939,32081.67231,31308.10077,30534.52924
7/21/2021 16:30,31933,32111.23,31848.38,32051.39,2986.2789,2986.2789,32179.62625,31378.89022,30578.1542
7/21/2021 17:00,32053,32428.57,32020.31,32104.71,3389.5475,3389.5475,32276.37947,31448.01592,30619.65237
7/21/2021 17:30,32104.71,32197.99,31783.88,32001.01,2556.4335,2556.4335,32319.31844,31500.68202,30682.0456
7/21/2021 18:00,32003.71,32223.24,31950.34,32179.09,1202.6683,1202.6683,32375.57017,31565.2923,30755.01444
7/21/2021 18:30,32179.09,32858,32030.98,32173.97,6915.1922,6915.1922,32393.96719,31623.26161,30852.55603
7/21/2021 19:00,32173.97,32271.2,31755,31784.03,3904.627,3904.627,32322.75823,31638.57288,30954.38754
7/21/2021 19:30,31784.02,32000,31584.52,31692.93,3582.1769,3582.1769,32214.54369,31643.74975,31072.95581
7/21/2021 20:00,31694.77,31814.72,31616.96,31628.06,1633.2752,1633.2752,32194.72928,31642.25549,31089.7817
7/21/2021 20:30,31630.68,31729.99,31571.89,31584.42,1540.6761,1540.6761,32185.27843,31636.74735,31088.21626
7/21/2021 21:00,31589.79,31936.1,31516.3,31816.76,1920.2219,1920.2219,32181.56588,31653.89141,31126.21694
7/21/2021 21:30,31814.98,31861.48,31680.01,31758.01,705.9384,705.9384,32175.16756,31663.80747,31152.44737
7/21/2021 22:00,31758.01,31967.77,31723.27,31835.02,649.3037,649.3037,32178.15233,31680.11342,31182.07451
7/21/2021 22:30,31835.03,32163.97,31800,32100.99,1049.5466,1049.5466,32212.62593,31720.19691,31227.76788
7/21/2021 23:00,32100.98,32110.89,31978.21,32109.22,904.8623,904.8623,32229.39096,31757.24672,31285.10249
7/21/2021 23:30,32105,32184.24,31959,32047.87,1662.1203,1662.1203,32234.8142,31784.92513,31335.03606
7/22/2021 0:00,32047.87,32247.63,32046.25,32141.27,1170.6438,1170.6438,32244.48683,31818.86274,31393.23864
7/22/2021 0:30,32144.51,32357.9,31878.79,32320.13,2082.1802,2082.1802,32296.54479,31866.60248,31436.66016
7/22/2021 1:00,32320.12,32376.78,32040.62,32055.37,1363.4965,1363.4965,32308.25031,31884.58034,31460.91036
7/22/2021 1:30,32055.37,32081.91,31940.46,32052.42,730.2196,730.2196,32319.35597,31900.56507,31481.77417
7/22/2021 2:00,32054.25,32054.35,31888.9,31974.85,529.9244,529.9244,32322.96873,31907.63982,31492.31092
7/22/2021 2:30,31974.84,31980.97,31869.49,31952.11,532.3326,532.3326,32320.37028,31911.87508,31503.37988
7/22/2021 3:00,31952.12,31952.12,31777,31855,727.4204,727.4204,32308.9297,31906.4584,31503.9871
7/22/2021 3:30,31855,32113.87,31826.09,31946.52,899.3225,899.3225,32309.31398,31910.27379,31511.23361
7/22/2021 4:00,31946.52,31987.51,31882.69,31929.64,605.1577,605.1577,32292.1987,31912.11819,31532.03769
7/22/2021 4:30,31929.64,32213,31901.05,32200,876.9299,876.9299,32319.51321,31939.53551,31559.55781
7/22/2021 5:00,32200.01,32205.38,31980.82,32054.93,692.2298,692.2298,32326.72867,31950.52546,31574.32225
7/22/2021 5:30,32054.93,32150,31923.24,31987.4,657.6005,657.6005,32311.95095,31954.03732,31596.12369
7/22/2021 6:00,31987.4,32034.61,31860,31892.52,702.7883,702.7883,32278.3222,31948.17853,31618.03485
7/22/2021 6:30,31892.52,32098,31865.93,32025.4,659.1224,659.1224,32239.65929,31955.53295,31671.40662
7/22/2021 7:00,32023.37,32070.92,31941.37,32032.9,699.153,699.153,32236.52309,31962.90124,31689.2794
7/22/2021 7:30,32032.89,32344.9,32017.5,32243.22,1554.9334,1554.9334,32252.34255,31989.59827,31726.85399
7/22/2021 8:00,32243.22,32243.24,32035.88,32129.74,1057.6813,1057.6813,32252.28792,32002.9451,31753.60228
7/22/2021 8:30,32129.73,32259,32044.13,32247.95,1473.7315,1473.7315,32278.85867,32026.2789,31773.69913
7/22/2021 9:00,32247.95,32249.23,32104.31,32116.33,837.0144,837.0144,32283.86126,32034.8552,31785.84913
7/22/2021 9:30,32116.33,32171.46,32041.29,32140,729.9701,729.9701,32294.22142,32044.86899,31795.51655
7/22/2021 10:00,32140,32141.15,31708,31894.5,2011.2894,2011.2894,32288.50182,32030.54813,31772.59444
7/22/2021 10:30,31894.51,31975.93,31773,31867.31,1033.5119,1033.5119,32251.61263,32015.00164,31778.39065
7/22/2021 11:00,31867.32,31982.51,31800.82,31810.99,661.1318,661.1318,32252.30211,31995.57196,31738.84182
7/22/2021 11:30,31812.78,31885,31708.57,31767.37,1367.3218,1367.3218,32254.79324,31973.83844,31692.88365
7/22/2021 12:00,31767.37,31986.49,31767.37,31913.65,841.0925,841.0925,32252.72564,31968.10621,31683.48678
7/22/2021 12:30,31913.64,31913.65,31724.39,31790.48,871.1917,871.1917,32253.98507,31951.18943,31648.39378
7/22/2021 13:00,31790.48,32222.22,31777.18,32190.44,2482.8197,2482.8197,32278.62225,31973.9752,31669.32814
7/22/2021 13:30,32190.45,32247.99,32079.18,32134.23,1053.7068,1053.7068,32294.68285,31989.23756,31683.79227
7/22/2021 14:00,32134.26,32160.52,32041.98,32070,678.0971,678.0971,32300.07644,31996.92922,31693.782
7/22/2021 14:30,32070.33,32156.44,32025.16,32092.25,665.356,665.356,32296.03528,32006.00739,31715.97949
7/22/2021 15:00,32092.25,32299,31975.03,32263.38,1431.0275,1431.0275,32337.90399,32030.51907,31723.13415
7/22/2021 15:30,32263.39,32469.83,32168.87,32366.8,2018.7634,2018.7634,32403.10007,32062.54582,31721.99157
7/22/2021 16:00,32364.53,32584.06,32259.11,32503.92,1851.872,1851.872,32492.32056,32104.58146,31716.84235
7/22/2021 16:30,32501.56,32591.35,32264.69,32298.42,1951.2324,1951.2324,32522.50878,32123.04227,31723.57577
7/22/2021 17:00,32298.41,32399.87,32289.99,32349.87,687.6119,687.6119,32559.90178,32144.64491,31729.38804
7/22/2021 17:30,32349.86,32473.36,32340,32402.87,765.0667,765.0667,32606.94291,32169.23778,31731.53264
7/22/2021 18:00,32402.87,32430.55,32322.18,32408.13,797.5847,797.5847,32652.02973,32191.98942,31731.94911
7/22/2021 18:30,32408.12,32436.31,32222,32273.46,1234.6059,1234.6059,32664.78411,32199.74852,31734.71293
7/22/2021 19:00,32273.46,32324.83,32222.01,32278.02,549.0286,549.0286,32676.06228,32207.20295,31738.34361
7/22/2021 19:30,32278.09,32335.53,32256.33,32280.35,409.6278,409.6278,32686.92658,32214.16933,31741.41209
